n_hidden,alpha,patience,epocas_maximas,epocas_executadas,early_stopping,tempo_execucao_segundos,erro_validacao,erro_treinamento_final,acuracia_teste
30,0.1,100,5000,457,True,868.136861803001,1.566505831546779,1.3666594234783291,26.633165829145728
70,0.1,100,5000,244,True,934.5324329409996,1.6795781638906415,1.579743309376914,21.105527638190953
90,0.1,100,5000,215,True,5649.9443989619995,1.8480354707629865,1.7823272272232116,12.562814070351758
80,0.1,100,5000,178,True,4161.97396417,1.9437375312014877,1.915947706888582,8.040201005025125
